brand,model,horsepower,cylinders,displacement,weight,acceleration,model year,origin,power_to_weight,car_age,hp_per_cylinder
Toyota,Pickup,150.0,6.0,200,3000,15,80,1,0.05,1946,25.0
Toyota,Pickup,116.0,4.0,200,3000,15,80,1,0.03866666666666667,1946,29.0
Honda,Pilot,250.0,6.0,200,3000,15,80,1,0.08333333333333333,1946,41.666666666666664
Honda,Pilot,280.0,6.0,200,3000,15,80,1,0.09333333333333334,1946,46.666666666666664
Mitsubishi,Precis,81.0,4.0,200,3000,15,80,1,0.027,1946,20.25
Honda,Prelude,200.0,4.0,200,3000,15,80,1,0.06666666666666667,1946,50.0
Honda,Prelude,195.0,4.0,200,3000,15,80,1,0.065,1946,48.75
Toyota,Previa,138.0,4.0,200,3000,15,80,1,0.046,1946,34.5
Toyota,Previa,161.0,4.0,200,3000,15,80,1,0.05366666666666667,1946,40.25
Toyota,Prius c,99.0,4.0,200,3000,15,80,1,0.033,1946,24.75
Toyota,Prius Prime,121.0,4.0,200,3000,15,80,1,0.04033333333333333,1946,30.25
Toyota,Prius v,134.0,4.0,200,3000,15,80,1,0.04466666666666667,1946,33.5
Toyota,Prius,134.0,4.0,200,3000,15,80,1,0.04466666666666667,1946,33.5
Toyota,Prius,121.0,4.0,200,3000,15,80,1,0.04033333333333333,1946,30.25
Chevrolet,Prizm,125.0,4.0,200,3000,15,80,1,0.041666666666666664,1946,31.25
Ford,Probe,118.0,4.0,200,3000,15,80,1,0.03933333333333333,1946,29.5
Ford,Probe,164.0,6.0,200,3000,15,80,1,0.05466666666666667,1946,27.333333333333332
Mazda,Protege5,130.0,4.0,200,3000,15,80,1,0.043333333333333335,1946,32.5
Mazda,Protege,130.0,4.0,200,3000,15,80,1,0.043333333333333335,1946,32.5
Mazda,Protege,103.0,4.0,200,3000,15,80,1,0.034333333333333334,1946,25.75
Mazda,Protege,140.0,4.0,200,3000,15,80,1,0.04666666666666667,1946,35.0
Chrysler,Prowler,253.0,6.0,200,3000,15,80,1,0.08433333333333333,1946,42.166666666666664
Plymouth,Prowler,253.0,6.0,200,3000,15,80,1,0.08433333333333333,1946,42.166666666666664
Chrysler,PT Cruiser,150.0,4.0,200,3000,15,80,1,0.05,1946,37.5
Chrysler,PT Cruiser,180.0,4.0,200,3000,15,80,1,0.06,1946,45.0
Nissan,Pulsar,90.0,4.0,200,3000,15,80,1,0.03,1946,22.5
Audi,Q3,200.0,4.0,200,3000,15,80,1,0.06666666666666667,1946,50.0
Infiniti,Q40,328.0,6.0,200,3000,15,80,1,0.10933333333333334,1946,54.666666666666664
Infiniti,Q45,340.0,8.0,200,3000,15,80,1,0.11333333333333333,1946,42.5
Infiniti,Q50,328.0,6.0,200,3000,15,80,1,0.10933333333333334,1946,54.666666666666664
Infiniti,Q50,360.0,6.0,200,3000,15,80,1,0.12,1946,60.0
Infiniti,Q50,208.0,4.0,200,3000,15,80,1,0.06933333333333333,1946,52.0
Infiniti,Q50,400.0,6.0,200,3000,15,80,1,0.13333333333333333,1946,66.66666666666667
Infiniti,Q50,300.0,6.0,200,3000,15,80,1,0.1,1946,50.0
Audi,Q5,272.0,6.0,200,3000,15,80,1,0.09066666666666667,1946,45.333333333333336
Audi,Q5,240.0,6.0,200,3000,15,80,1,0.08,1946,40.0
Audi,Q5,245.0,4.0,200,3000,15,80,1,0.08166666666666667,1946,61.25
Audi,Q5,220.0,4.0,200,3000,15,80,1,0.07333333333333333,1946,55.0
Infiniti,Q60 Convertible,325.0,6.0,200,3000,15,80,1,0.10833333333333334,1946,54.166666666666664
Infiniti,Q60 Convertible,343.0,6.0,200,3000,15,80,1,0.11433333333333333,1946,57.166666666666664
Infiniti,Q60 Coupe,348.0,6.0,200,3000,15,80,1,0.116,1946,58.0
Infiniti,Q60 Coupe,330.0,6.0,200,3000,15,80,1,0.11,1946,55.0
Infiniti,Q60 Coupe,400.0,6.0,200,3000,15,80,1,0.13333333333333333,1946,66.66666666666667
Infiniti,Q60 Coupe,300.0,6.0,200,3000,15,80,1,0.1,1946,50.0
Infiniti,Q60 Coupe,208.0,4.0,200,3000,15,80,1,0.06933333333333333,1946,52.0
Infiniti,Q70,330.0,6.0,200,3000,15,80,1,0.11,1946,55.0
Infiniti,Q70,360.0,6.0,200,3000,15,80,1,0.12,1946,60.0
Infiniti,Q70,420.0,8.0,200,3000,15,80,1,0.14,1946,52.5
Infiniti,Q70,416.0,8.0,200,3000,15,80,1,0.13866666666666666,1946,52.0
Audi,Q7,240.0,6.0,200,3000,15,80,1,0.08,1946,40.0
Audi,Q7,333.0,6.0,200,3000,15,80,1,0.111,1946,55.5
Audi,Q7,280.0,6.0,200,3000,15,80,1,0.09333333333333334,1946,46.666666666666664
Maserati,Quattroporte,404.0,6.0,200,3000,15,80,1,0.13466666666666666,1946,67.33333333333333
Maserati,Quattroporte,523.0,8.0,200,3000,15,80,1,0.17433333333333334,1946,65.375
Nissan,Quest,260.0,6.0,200,3000,15,80,1,0.08666666666666667,1946,43.333333333333336
Infiniti,QX4,240.0,6.0,200,3000,15,80,1,0.08,1946,40.0
Infiniti,QX50,325.0,6.0,200,3000,15,80,1,0.10833333333333334,1946,54.166666666666664
Infiniti,QX56,320.0,8.0,200,3000,15,80,1,0.10666666666666667,1946,40.0
Infiniti,QX56,400.0,8.0,200,3000,15,80,1,0.13333333333333333,1946,50.0
Infiniti,QX60,230.0,4.0,200,3000,15,80,1,0.07666666666666666,1946,57.5
Infiniti,QX60,265.0,6.0,200,3000,15,80,1,0.08833333333333333,1946,44.166666666666664
Infiniti,QX60,250.0,4.0,200,3000,15,80,1,0.08333333333333333,1946,62.5
Infiniti,QX60,295.0,6.0,200,3000,15,80,1,0.09833333333333333,1946,49.166666666666664
Infiniti,QX70,325.0,6.0,200,3000,15,80,1,0.10833333333333334,1946,54.166666666666664
Infiniti,QX80,400.0,8.0,200,3000,15,80,1,0.13333333333333333,1946,50.0
Infiniti,QX,400.0,8.0,200,3000,15,80,1,0.13333333333333333,1946,50.0
Mercedes-Benz,R-Class,268.0,6.0,200,3000,15,80,1,0.08933333333333333,1946,44.666666666666664
Mercedes-Benz,R-Class,210.0,6.0,200,3000,15,80,1,0.07,1946,35.0
Mercedes-Benz,R-Class,302.0,6.0,200,3000,15,80,1,0.10066666666666667,1946,50.333333333333336
Volkswagen,R32,240.0,6.0,200,3000,15,80,1,0.08,1946,40.0
Volkswagen,R32,250.0,6.0,200,3000,15,80,1,0.08333333333333333,1946,41.666666666666664
Audi,R8,525.0,10.0,200,3000,15,80,1,0.175,1946,52.5
Audi,R8,430.0,8.0,200,3000,15,80,1,0.14333333333333334,1946,53.75
Audi,R8,550.0,10.0,200,3000,15,80,1,0.18333333333333332,1946,55.0
Audi,R8,570.0,10.0,200,3000,15,80,1,0.19,1946,57.0
Audi,R8,540.0,10.0,200,3000,15,80,1,0.18,1946,54.0
Audi,R8,610.0,10.0,200,3000,15,80,1,0.20333333333333334,1946,61.0
Volkswagen,Rabbit,150.0,5.0,200,3000,15,80,1,0.05,1946,30.0
Volkswagen,Rabbit,170.0,5.0,200,3000,15,80,1,0.056666666666666664,1946,34.0
Mitsubishi,Raider,210.0,6.0,200,3000,15,80,1,0.07,1946,35.0
Mitsubishi,Raider,235.0,8.0,200,3000,15,80,1,0.07833333333333334,1946,29.375
Buick,Rainier,275.0,6.0,200,3000,15,80,1,0.09166666666666666,1946,45.833333333333336
Buick,Rainier,291.0,6.0,200,3000,15,80,1,0.097,1946,48.5
GMC,Rally Wagon,195.0,8.0,200,3000,15,80,1,0.065,1946,24.375
GMC,Rally Wagon,155.0,6.0,200,3000,15,80,1,0.051666666666666666,1946,25.833333333333332
GMC,Rally Wagon,165.0,6.0,200,3000,15,80,1,0.055,1946,27.5
Dodge,RAM 150,125.0,6.0,200,3000,15,80,1,0.041666666666666664,1946,20.833333333333332
Dodge,RAM 150,170.0,8.0,200,3000,15,80,1,0.056666666666666664,1946,21.25
Dodge,RAM 150,180.0,6.0,200,3000,15,80,1,0.06,1946,30.0
Dodge,RAM 150,230.0,8.0,200,3000,15,80,1,0.07666666666666666,1946,28.75
Dodge,RAM 250,170.0,8.0,200,3000,15,80,1,0.056666666666666664,1946,21.25
Dodge,RAM 250,125.0,8.0,200,3000,15,80,1,0.041666666666666664,1946,15.625
Dodge,RAM 250,230.0,8.0,200,3000,15,80,1,0.07666666666666666,1946,28.75
Dodge,RAM 250,180.0,6.0,200,3000,15,80,1,0.06,1946,30.0
Dodge,Ram 50 Pickup,116.0,4.0,200,3000,15,80,1,0.03866666666666667,1946,29.0
Dodge,Ram 50 Pickup,143.0,6.0,200,3000,15,80,1,0.04766666666666667,1946,23.833333333333332
Dodge,Ram 50 Pickup,115.0,4.0,200,3000,15,80,1,0.03833333333333333,1946,28.75
Dodge,Ram Cargo,225.0,8.0,200,3000,15,80,1,0.075,1946,28.125
Dodge,Ram Cargo,175.0,6.0,200,3000,15,80,1,0.058333333333333334,1946,29.166666666666668
Dodge,Ram Pickup 1500,215.0,6.0,200,3000,15,80,1,0.07166666666666667,1946,35.833333333333336
Dodge,Ram Pickup 1500,345.0,8.0,200,3000,15,80,1,0.115,1946,43.125
Dodge,Ram Pickup 1500,310.0,8.0,200,3000,15,80,1,0.10333333333333333,1946,38.75
Dodge,Ram Pickup 1500,390.0,8.0,200,3000,15,80,1,0.13,1946,48.75
Dodge,Ram Pickup 1500,210.0,6.0,200,3000,15,80,1,0.07,1946,35.0
Dodge,Ram Van,230.0,8.0,200,3000,15,80,1,0.07666666666666666,1946,28.75
Dodge,Ram Van,175.0,6.0,200,3000,15,80,1,0.058333333333333334,1946,29.166666666666668
Dodge,Ram Van,225.0,8.0,200,3000,15,80,1,0.075,1946,28.125
Dodge,Ram Wagon,175.0,6.0,200,3000,15,80,1,0.058333333333333334,1946,29.166666666666668
Dodge,Ram Wagon,225.0,8.0,200,3000,15,80,1,0.075,1946,28.125
Dodge,Ramcharger,170.0,8.0,200,3000,15,80,1,0.056666666666666664,1946,21.25
Dodge,Ramcharger,230.0,8.0,200,3000,15,80,1,0.07666666666666666,1946,28.75
Land Rover,Range Rover Evoque,240.0,4.0,200,3000,15,80,1,0.08,1946,60.0
Land Rover,Range Rover Sport,510.0,8.0,200,3000,15,80,1,0.17,1946,63.75
Land Rover,Range Rover Sport,340.0,6.0,200,3000,15,80,1,0.11333333333333333,1946,56.666666666666664
Land Rover,Range Rover Sport,550.0,8.0,200,3000,15,80,1,0.18333333333333332,1946,68.75
Land Rover,Range Rover Sport,254.0,6.0,200,3000,15,80,1,0.08466666666666667,1946,42.333333333333336
Land Rover,Range Rover,510.0,8.0,200,3000,15,80,1,0.17,1946,63.75
Land Rover,Range Rover,340.0,6.0,200,3000,15,80,1,0.11333333333333333,1946,56.666666666666664
Land Rover,Range Rover,254.0,6.0,200,3000,15,80,1,0.08466666666666667,1946,42.333333333333336
Land Rover,Range Rover,550.0,8.0,200,3000,15,80,1,0.18333333333333332,1946,68.75
Land Rover,Range Rover,380.0,6.0,200,3000,15,80,1,0.12666666666666668,1946,63.333333333333336
Ford,Ranger,143.0,4.0,200,3000,15,80,1,0.04766666666666667,1946,35.75
Ford,Ranger,207.0,6.0,200,3000,15,80,1,0.069,1946,34.5
Aston Martin,Rapide S,550.0,12.0,200,3000,15,80,1,0.18333333333333332,1946,45.833333333333336
Aston Martin,Rapide S,552.0,12.0,200,3000,15,80,1,0.184,1946,46.0
Aston Martin,Rapide,470.0,12.0,200,3000,15,80,1,0.15666666666666668,1946,39.166666666666664
Toyota,RAV4 Hybrid,194.0,4.0,200,3000,15,80,1,0.06466666666666666,1946,48.5
Toyota,RAV4,176.0,4.0,200,3000,15,80,1,0.058666666666666666,1946,44.0
Lexus,RC 200t,241.0,4.0,200,3000,15,80,1,0.08033333333333334,1946,60.25
Lexus,RC 300,255.0,6.0,200,3000,15,80,1,0.085,1946,42.5
Lexus,RC 350,306.0,6.0,200,3000,15,80,1,0.102,1946,51.0
Lexus,RC F,467.0,8.0,200,3000,15,80,1,0.15566666666666668,1946,58.375
Acura,RDX,273.0,6.0,200,3000,15,80,1,0.091,1946,45.5
Acura,RDX,279.0,6.0,200,3000,15,80,1,0.093,1946,46.5
Buick,Reatta,165.0,6.0,200,3000,15,80,1,0.055,1946,27.5
Buick,Reatta,170.0,6.0,200,3000,15,80,1,0.056666666666666664,1946,28.333333333333332
Buick,Regal,259.0,4.0,200,3000,15,80,1,0.08633333333333333,1946,64.75
Buick,Regal,182.0,4.0,200,3000,15,80,1,0.06066666666666667,1946,45.5
Oldsmobile,Regency,205.0,6.0,200,3000,15,80,1,0.06833333333333333,1946,34.166666666666664
Buick,Rendezvous,185.0,6.0,200,3000,15,80,1,0.06166666666666667,1946,30.833333333333332
Buick,Rendezvous,195.0,6.0,200,3000,15,80,1,0.065,1946,32.5
Buick,Rendezvous,196.0,6.0,200,3000,15,80,1,0.06533333333333333,1946,32.666666666666664
Suzuki,Reno,126.0,4.0,200,3000,15,80,1,0.042,1946,31.5
Suzuki,Reno,127.0,4.0,200,3000,15,80,1,0.042333333333333334,1946,31.75
Lamborghini,Reventon,650.0,12.0,200,3000,15,80,1,0.21666666666666667,1946,54.166666666666664
Honda,Ridgeline,250.0,6.0,200,3000,15,80,1,0.08333333333333333,1946,41.666666666666664
Honda,Ridgeline,280.0,6.0,200,3000,15,80,1,0.09333333333333334,1946,46.666666666666664
Kia,Rio,138.0,4.0,200,3000,15,80,1,0.046,1946,34.5
Buick,Riviera,205.0,6.0,200,3000,15,80,1,0.06833333333333333,1946,34.166666666666664
Buick,Riviera,240.0,6.0,200,3000,15,80,1,0.08,1946,40.0
Acura,RL,300.0,6.0,200,3000,15,80,1,0.1,1946,50.0
Acura,RLX,310.0,6.0,200,3000,15,80,1,0.10333333333333333,1946,51.666666666666664
Acura,RLX,377.0,6.0,200,3000,15,80,1,0.12566666666666668,1946,62.833333333333336
Buick,Roadmaster,260.0,8.0,200,3000,15,80,1,0.08666666666666667,1946,32.5
Nissan,Rogue Select,170.0,4.0,200,3000,15,80,1,0.056666666666666664,1946,42.5
Nissan,Rogue,170.0,4.0,200,3000,15,80,1,0.056666666666666664,1946,42.5
Kia,Rondo,162.0,4.0,200,3000,15,80,1,0.054,1946,40.5
Kia,Rondo,182.0,6.0,200,3000,15,80,1,0.06066666666666667,1946,30.333333333333332
Kia,Rondo,192.0,6.0,200,3000,15,80,1,0.064,1946,32.0
Kia,Rondo,175.0,4.0,200,3000,15,80,1,0.058333333333333334,1946,43.75
Volkswagen,Routan,197.0,6.0,200,3000,15,80,1,0.06566666666666666,1946,32.833333333333336
Volkswagen,Routan,251.0,6.0,200,3000,15,80,1,0.08366666666666667,1946,41.833333333333336
Volkswagen,Routan,283.0,6.0,200,3000,15,80,1,0.09433333333333334,1946,47.166666666666664
Audi,RS 4,420.0,8.0,200,3000,15,80,1,0.14,1946,52.5
Audi,RS 5,450.0,8.0,200,3000,15,80,1,0.15,1946,56.25
Audi,RS 6,450.0,8.0,200,3000,15,80,1,0.15,1946,56.25
Audi,RS 7,560.0,8.0,200,3000,15,80,1,0.18666666666666668,1946,70.0
Acura,RSX,160.0,4.0,200,3000,15,80,1,0.05333333333333334,1946,40.0
Acura,RSX,200.0,4.0,200,3000,15,80,1,0.06666666666666667,1946,50.0
Acura,RSX,210.0,4.0,200,3000,15,80,1,0.07,1946,52.5
Acura,RSX,155.0,4.0,200,3000,15,80,1,0.051666666666666666,1946,38.75
Acura,RSX,201.0,4.0,200,3000,15,80,1,0.067,1946,50.25
Lexus,RX 300,220.0,6.0,200,3000,15,80,1,0.07333333333333333,1946,36.666666666666664
Lexus,RX 330,230.0,6.0,200,3000,15,80,1,0.07666666666666666,1946,38.333333333333336
Lexus,RX 330,223.0,6.0,200,3000,15,80,1,0.07433333333333333,1946,37.166666666666664
Lexus,RX 350,270.0,6.0,200,3000,15,80,1,0.09,1946,45.0
Lexus,RX 350,295.0,6.0,200,3000,15,80,1,0.09833333333333333,1946,49.166666666666664
Lexus,RX 400h,268.0,6.0,200,3000,15,80,1,0.08933333333333333,1946,44.666666666666664
Lexus,RX 450h,295.0,6.0,200,3000,15,80,1,0.09833333333333333,1946,49.166666666666664
Lexus,RX 450h,308.0,6.0,200,3000,15,80,1,0.10266666666666667,1946,51.333333333333336
Chevrolet,S-10 Blazer,160.0,6.0,200,3000,15,80,1,0.05333333333333334,1946,26.666666666666668
Chevrolet,S-10 Blazer,165.0,6.0,200,3000,15,80,1,0.055,1946,27.5
Chevrolet,S-10,190.0,6.0,200,3000,15,80,1,0.06333333333333334,1946,31.666666666666668
Chevrolet,S-10,120.0,4.0,200,3000,15,80,1,0.04,1946,30.0
GMC,S-15 Jimmy,160.0,6.0,200,3000,15,80,1,0.05333333333333334,1946,26.666666666666668
GMC,S-15 Jimmy,150.0,6.0,200,3000,15,80,1,0.05,1946,25.0
GMC,S-15,105.0,4.0,200,3000,15,80,1,0.035,1946,26.25
GMC,S-15,160.0,6.0,200,3000,15,80,1,0.05333333333333334,1946,26.666666666666668
Mercedes-Benz,S-Class,449.0,8.0,200,3000,15,80,1,0.14966666666666667,1946,56.125
Mercedes-Benz,S-Class,577.0,8.0,200,3000,15,80,1,0.19233333333333333,1946,72.125
Mercedes-Benz,S-Class,621.0,12.0,200,3000,15,80,1,0.207,1946,51.75
Mercedes-Benz,S-Class,523.0,12.0,200,3000,15,80,1,0.17433333333333334,1946,43.583333333333336
Honda,S2000,237.0,4.0,200,3000,15,80,1,0.079,1946,59.25
Audi,S3,292.0,4.0,200,3000,15,80,1,0.09733333333333333,1946,73.0
Volvo,S40,227.0,5.0,200,3000,15,80,1,0.07566666666666666,1946,45.4
Volvo,S40,168.0,5.0,200,3000,15,80,1,0.056,1946,33.6
Audi,S4,333.0,6.0,200,3000,15,80,1,0.111,1946,55.5
Audi,S5,333.0,6.0,200,3000,15,80,1,0.111,1946,55.5
Volvo,S60 Cross Country,240.0,4.0,200,3000,15,80,1,0.08,1946,60.0
Volvo,S60,250.0,5.0,200,3000,15,80,1,0.08333333333333333,1946,50.0
Volvo,S60,302.0,4.0,200,3000,15,80,1,0.10066666666666667,1946,75.5
Volvo,S60,325.0,6.0,200,3000,15,80,1,0.10833333333333334,1946,54.166666666666664
Volvo,S60,240.0,4.0,200,3000,15,80,1,0.08,1946,60.0
Volvo,S60,345.0,6.0,200,3000,15,80,1,0.115,1946,57.5
Audi,S6,420.0,8.0,200,3000,15,80,1,0.14,1946,52.5
Audi,S6,450.0,8.0,200,3000,15,80,1,0.15,1946,56.25
Volvo,S70,168.0,5.0,200,3000,15,80,1,0.056,1946,33.6
Volvo,S70,190.0,5.0,200,3000,15,80,1,0.06333333333333334,1946,38.0
Volvo,S70,236.0,5.0,200,3000,15,80,1,0.07866666666666666,1946,47.2
Volvo,S70,162.0,5.0,200,3000,15,80,1,0.054,1946,32.4
Audi,S7,420.0,8.0,200,3000,15,80,1,0.14,1946,52.5
Audi,S7,450.0,8.0,200,3000,15,80,1,0.15,1946,56.25
Volvo,S80,240.0,6.0,200,3000,15,80,1,0.08,1946,40.0
Volvo,S80,300.0,6.0,200,3000,15,80,1,0.1,1946,50.0
Volvo,S80,240.0,4.0,200,3000,15,80,1,0.08,1946,60.0
Audi,S8,520.0,8.0,200,3000,15,80,1,0.17333333333333334,1946,65.0
Audi,S8,605.0,8.0,200,3000,15,80,1,0.20166666666666666,1946,75.625
Volvo,S90,181.0,6.0,200,3000,15,80,1,0.060333333333333336,1946,30.166666666666668
Volvo,S90,250.0,4.0,200,3000,15,80,1,0.08333333333333333,1946,62.5
Volvo,S90,316.0,4.0,200,3000,15,80,1,0.10533333333333333,1946,79.0
GMC,Safari Cargo,190.0,6.0,200,3000,15,80,1,0.06333333333333334,1946,31.666666666666668
GMC,Safari,190.0,6.0,200,3000,15,80,1,0.06333333333333334,1946,31.666666666666668
Suzuki,Samurai,66.0,4.0,200,3000,15,80,1,0.022,1946,16.5
Hyundai,Santa Fe Sport,264.0,4.0,200,3000,15,80,1,0.088,1946,66.0
Hyundai,Santa Fe Sport,190.0,4.0,200,3000,15,80,1,0.06333333333333334,1946,47.5
Hyundai,Santa Fe Sport,265.0,4.0,200,3000,15,80,1,0.08833333333333333,1946,66.25
Hyundai,Santa Fe,290.0,6.0,200,3000,15,80,1,0.09666666666666666,1946,48.333333333333336
GMC,Savana Cargo,285.0,8.0,200,3000,15,80,1,0.095,1946,35.625
GMC,Savana Cargo,310.0,8.0,200,3000,15,80,1,0.10333333333333333,1946,38.75
GMC,Savana Cargo,195.0,6.0,200,3000,15,80,1,0.065,1946,32.5
GMC,Savana,310.0,8.0,200,3000,15,80,1,0.10333333333333333,1946,38.75
GMC,Savana,280.0,8.0,200,3000,15,80,1,0.09333333333333334,1946,35.0
GMC,Savana,285.0,8.0,200,3000,15,80,1,0.095,1946,35.625
Lexus,SC 300,225.0,6.0,200,3000,15,80,1,0.075,1946,37.5
Lexus,SC 400,290.0,8.0,200,3000,15,80,1,0.09666666666666666,1946,36.25
Lexus,SC 430,288.0,8.0,200,3000,15,80,1,0.096,1946,36.0
Hyundai,Scoupe,92.0,4.0,200,3000,15,80,1,0.030666666666666665,1946,23.0
Hyundai,Scoupe,115.0,4.0,200,3000,15,80,1,0.03833333333333333,1946,28.75
Chrysler,Sebring,235.0,6.0,200,3000,15,80,1,0.07833333333333334,1946,39.166666666666664
Chrysler,Sebring,173.0,4.0,200,3000,15,80,1,0.057666666666666665,1946,43.25
Chrysler,Sebring,186.0,6.0,200,3000,15,80,1,0.062,1946,31.0
Kia,Sedona,276.0,6.0,200,3000,15,80,1,0.092,1946,46.0
Nissan,Sentra,130.0,4.0,200,3000,15,80,1,0.043333333333333335,1946,32.5
Nissan,Sentra,124.0,4.0,200,3000,15,80,1,0.04133333333333333,1946,31.0
Nissan,Sentra,188.0,4.0,200,3000,15,80,1,0.06266666666666666,1946,47.0
Kia,Sephia,125.0,4.0,200,3000,15,80,1,0.041666666666666664,1946,31.25
Toyota,Sequoia,381.0,8.0,200,3000,15,80,1,0.127,1946,47.625
Cadillac,Seville,275.0,8.0,200,3000,15,80,1,0.09166666666666666,1946,34.375
Cadillac,Seville,300.0,8.0,200,3000,15,80,1,0.1,1946,37.5
Dodge,Shadow,93.0,4.0,200,3000,15,80,1,0.031,1946,23.25
Dodge,Shadow,100.0,4.0,200,3000,15,80,1,0.03333333333333333,1946,25.0
Dodge,Shadow,152.0,4.0,200,3000,15,80,1,0.050666666666666665,1946,38.0
Ford,Shelby GT350,526.0,8.0,200,3000,15,80,1,0.17533333333333334,1946,65.75
Ford,Shelby GT500,550.0,8.0,200,3000,15,80,1,0.18333333333333332,1946,68.75
Ford,Shelby GT500,662.0,8.0,200,3000,15,80,1,0.22066666666666668,1946,82.75
Suzuki,Sidekick,120.0,4.0,200,3000,15,80,1,0.04,1946,30.0
Suzuki,Sidekick,95.0,4.0,200,3000,15,80,1,0.03166666666666667,1946,23.75
Toyota,Sienna,266.0,6.0,200,3000,15,80,1,0.08866666666666667,1946,44.333333333333336
Toyota,Sienna,296.0,6.0,200,3000,15,80,1,0.09866666666666667,1946,49.333333333333336
GMC,Sierra 1500 Classic,295.0,8.0,200,3000,15,80,1,0.09833333333333333,1946,36.875
GMC,Sierra 1500 Classic,310.0,8.0,200,3000,15,80,1,0.10333333333333333,1946,38.75
GMC,Sierra 1500 Classic,195.0,6.0,200,3000,15,80,1,0.065,1946,32.5
GMC,Sierra 1500 Classic,285.0,8.0,200,3000,15,80,1,0.095,1946,35.625
GMC,Sierra 1500 Classic,345.0,8.0,200,3000,15,80,1,0.115,1946,43.125
GMC,Sierra 1500 Hybrid,332.0,8.0,200,3000,15,80,1,0.11066666666666666,1946,41.5
GMC,Sierra 1500,355.0,8.0,200,3000,15,80,1,0.11833333333333333,1946,44.375
GMC,Sierra 1500,285.0,6.0,200,3000,15,80,1,0.095,1946,47.5
GMC,Sierra 1500HD,300.0,8.0,200,3000,15,80,1,0.1,1946,37.5
GMC,Sierra C3,325.0,8.0,200,3000,15,80,1,0.10833333333333334,1946,40.625
GMC,Sierra Classic 1500,200.0,8.0,200,3000,15,80,1,0.06666666666666667,1946,25.0
Mitsubishi,Sigma,142.0,6.0,200,3000,15,80,1,0.04733333333333333,1946,23.666666666666668
Oldsmobile,Silhouette,185.0,6.0,200,3000,15,80,1,0.06166666666666667,1946,30.833333333333332
Rolls-Royce,Silver Seraph,322.0,12.0,200,3000,15,80,1,0.10733333333333334,1946,26.833333333333332
Chevrolet,Silverado 1500 Classic,285.0,8.0,200,3000,15,80,1,0.095,1946,35.625
Chevrolet,Silverado 1500 Classic,295.0,8.0,200,3000,15,80,1,0.09833333333333333,1946,36.875
Chevrolet,Silverado 1500 Classic,195.0,6.0,200,3000,15,80,1,0.065,1946,32.5
Chevrolet,Silverado 1500 Classic,310.0,8.0,200,3000,15,80,1,0.10333333333333333,1946,38.75
Chevrolet,Silverado 1500 Classic,345.0,8.0,200,3000,15,80,1,0.115,1946,43.125
Chevrolet,Silverado 1500 Hybrid,332.0,8.0,200,3000,15,80,1,0.11066666666666666,1946,41.5
Chevrolet,Silverado 1500,355.0,8.0,200,3000,15,80,1,0.11833333333333333,1946,44.375
Chevrolet,Silverado 1500,285.0,6.0,200,3000,15,80,1,0.095,1946,47.5
Cadillac,Sixty Special,200.0,8.0,200,3000,15,80,1,0.06666666666666667,1946,25.0
Buick,Skylark,150.0,4.0,200,3000,15,80,1,0.05,1946,37.5
Buick,Skylark,155.0,4.0,200,3000,15,80,1,0.051666666666666666,1946,38.75
Buick,Skylark,155.0,6.0,200,3000,15,80,1,0.051666666666666666,1946,25.833333333333332
Mercedes-Benz,SL-Class,329.0,6.0,200,3000,15,80,1,0.10966666666666666,1946,54.833333333333336
Mercedes-Benz,SL-Class,429.0,8.0,200,3000,15,80,1,0.143,1946,53.625
Mercedes-Benz,SL-Class,621.0,12.0,200,3000,15,80,1,0.207,1946,51.75
Mercedes-Benz,SL-Class,557.0,8.0,200,3000,15,80,1,0.18566666666666667,1946,69.625
Mercedes-Benz,SL-Class,449.0,8.0,200,3000,15,80,1,0.14966666666666667,1946,56.125
Mercedes-Benz,SL-Class,577.0,8.0,200,3000,15,80,1,0.19233333333333333,1946,72.125
Mercedes-Benz,SL-Class,362.0,6.0,200,3000,15,80,1,0.12066666666666667,1946,60.333333333333336
Mercedes-Benz,SLC-Class,362.0,6.0,200,3000,15,80,1,0.12066666666666667,1946,60.333333333333336
Mercedes-Benz,SLC-Class,241.0,4.0,200,3000,15,80,1,0.08033333333333334,1946,60.25
Mercedes-Benz,SLK-Class,302.0,6.0,200,3000,15,80,1,0.10066666666666667,1946,50.333333333333336
Mercedes-Benz,SLK-Class,415.0,8.0,200,3000,15,80,1,0.13833333333333334,1946,51.875
Mercedes-Benz,SLK-Class,201.0,4.0,200,3000,15,80,1,0.067,1946,50.25
Mercedes-Benz,SLK-Class,241.0,4.0,200,3000,15,80,1,0.08033333333333334,1946,60.25
Mercedes-Benz,SLK-Class,416.0,8.0,200,3000,15,80,1,0.13866666666666666,1946,52.0
Mercedes-Benz,SLR McLaren,641.0,8.0,200,3000,15,80,1,0.21366666666666667,1946,80.125
Mercedes-Benz,SLR McLaren,617.0,8.0,200,3000,15,80,1,0.20566666666666666,1946,77.125
Mercedes-Benz,SLS AMG GT Final Edition,583.0,8.0,200,3000,15,80,1,0.19433333333333333,1946,72.875
Mercedes-Benz,SLS AMG GT,583.0,8.0,200,3000,15,80,1,0.19433333333333333,1946,72.875
Mercedes-Benz,SLS AMG GT,622.0,8.0,200,3000,15,80,1,0.20733333333333334,1946,77.75
Mercedes-Benz,SLS AMG,563.0,8.0,200,3000,15,80,1,0.18766666666666668,1946,70.375
